Date,Open,High,Low,Close,Volume
2010-08-04,21.950000762939453,22.18000030517578,20.850000381469727,21.26000022888184,913000
2010-08-05,21.540000915527344,21.549999237060547,20.049999237060547,20.450000762939453,796200
2010-08-06,20.100000381469727,20.15999984741211,19.520000457763672,19.59000015258789,741900
2010-08-09,19.899999618530277,19.979999542236328,19.450000762939453,19.600000381469727,812700
2010-08-10,19.649999618530277,19.649999618530277,18.81999969482422,19.030000686645508,1281300
2010-08-11,18.690000534057617,18.87999916,17.850000381469727,17.899999618530273,797600
2010-08-12,17.799999237060547,17.899999618530273,17.389999389648438,17.600000381469727,691000
2010-08-13,18.18000030517578,18.450000762939453,17.65999984741211,18.31999969482422,634000
2010-08-16,18.450000762939453,18.799999237060547,18.26000022888184,18.780000686645508,485800
2010-08-17,18.959999084472656,19.399999618530277,18.780000686645508,19.149999618530277,447900
2010-08-18,19.59000015258789,19.59000015258789,18.600000381469727,18.770000457763672,601300
2010-08-19,18.540000915527344,19.25,18.32999992370605,18.790000915527344,579100
2010-08-20,18.649999618530277,19.11000061035156,18.51000022888184,19.100000381469727,296000
2010-08-23,19.09000015258789,20.38999938964844,19.0,20.12999916,1088100
2010-08-24,19.25,19.709999084472656,18.950000762939453,19.200000762939453,673100
2010-08-25,19.15999984741211,19.979999542236328,18.559999465942383,19.899999618530277,503300
2010-08-26,19.88999938964844,20.270000457763672,19.600000381469727,19.75,433800
2010-08-27,19.75,19.87000084,19.5,19.700000762939453,379600
2010-08-30,19.700000762939453,20.190000534057617,19.61000061035156,19.87000084,732800
2010-08-31,19.65999984741211,19.790000915527344,19.32999992370605,19.479999542236328,201100
2010-09-01,19.62000084,20.690000534057617,19.600000381469727,20.450000762939453,494900
2010-09-02,20.37000084,21.239999771118164,20.309999465942383,21.059999465942383,487100
2010-09-03,20.87000084,21.299999237060547,20.65999984741211,21.049999237060547,434600
2010-09-07,20.61000061035156,21.0,20.5,20.540000915527344,243400
2010-09-08,20.65999984741211,20.950000762939453,20.600000381469727,20.899999618530277,288400
2010-09-09,21.0,21.049999237060547,20.690000534057617,20.709999084472656,376200
2010-09-10,20.75,20.93000030517578,19.76000022888184,20.170000076293945,386600
2010-09-13,20.88999938964844,20.899999618530277,20.5,20.71999931335449,360800
2010-09-14,20.540000915527344,21.600000381469727,20.530000686645508,21.12000084,654700
2010-09-15,20.979999542236328,22.0,20.790000915527344,21.979999542236328,684600
2010-09-16,22.149999618530277,23.15999984741211,20.84000015258789,20.940000534057617,2684500
2010-09-17,21.020000457763672,21.31999969482422,19.799999237060547,20.229999542236328,1198500
2010-09-20,20.670000076293945,21.350000381469727,20.15999984741211,21.059999465942383,947500
2010-09-21,20.88999938964844,21.549999237060547,20.670000076293945,20.770000457763672,796000
2010-09-22,20.87000084,20.950000762939453,19.799999237060547,19.87000084,962900
2010-09-23,19.88999938964844,20.13999938964844,19.5,19.559999465942383,668100
2010-09-24,19.950000762939453,20.190000534057617,19.649999618530277,20.100000381469727,578900
2010-09-27,20.399999618530277,20.809999465942383,20.049999237060547,20.530000686645508,418600
2010-09-28,21.040000915527344,21.489999771118164,20.76000022888184,21.399999618530277,1214500
2010-09-29,21.190000534057617,22.030000686645508,21.12999916,21.979999542236328,1969300
2010-09-30,22.0,22.149999618530277,20.190000534057617,20.40999984741211,2195800
2010-10-01,20.690000534057617,20.75,20.309999465942383,20.600000381469727,597700
2010-10-04,20.43000030517578,21.170000076293945,20.299999237060547,20.989999771118164,643600
2010-10-05,21.149999618530277,21.280000686645508,21.01000022888184,21.12000084,332000
2010-10-06,21.059999465942383,21.26000022888184,20.31999969482422,20.459999084472656,313400
2010-10-07,20.56999969482422,20.63999938964844,20.34000015258789,20.43000030517578,141000
2010-10-08,20.43000030517578,20.790000915527344,20.38999938964844,20.43000030517578,267800
2010-10-11,20.440000534057617,20.700000762939453,20.06999969482422,20.239999771118164,171200
2010-10-12,20.200000762939453,20.280000686645508,20.030000686645508,20.239999771118164,244000
2010-10-13,20.63999938964844,20.850000381469727,20.36000061035156,20.540000915527344,318200
2010-10-14,21.0,21.030000686645508,20.399999618530277,20.75,294800
2010-10-15,20.88999938964844,20.899999618530277,20.25,20.540000915527344,284700
2010-10-18,20.520000457763672,20.63999938964844,20.21999931335449,20.229999542236328,162800
2010-10-19,20.200000762939453,20.40999984741211,20.0,20.049999237060547,245200
2010-10-20,20.15999984741211,20.690000534057617,20.040000915527344,20.649999618530277,312500
2010-10-21,20.61000061035156,20.950000762939453,20.450000762939453,20.75,417100
2010-10-22,20.68000030517578,20.93000030517578,20.549999237060547,20.71999931335449,161100
2010-10-25,20.940000534057617,20.979999542236328,20.729999542236328,20.850000381469727,118500
2010-10-26,20.799999237060547,21.87000084,20.51000022888184,21.36000061035156,660900
2010-10-27,21.25,21.37999916,20.649999618530277,21.0,356500
2010-10-28,21.38999938964844,21.5,20.959999084472656,21.190000534057617,224200
2010-10-29,21.13999938964844,21.850000381469727,21.049999237060547,21.84000015258789,280600
2010-11-01,21.940000534057617,22.75,21.309999465942383,21.40999984741211,455800
2010-11-02,21.68000030517578,21.87999916,21.049999237060547,21.25,322500
2010-11-03,21.280000686645508,22.5,21.15999984741211,21.770000457763672,372600
2010-11-04,22.600000381469727,25.32999992370605,22.149999618530277,24.899999618530277,1874000
2010-11-05,24.87000084,24.96999931335449,23.71999931335449,24.440000534057617,1011000
2010-11-08,24.5,25.0,24.030000686645508,24.979999542236328,509500
2010-11-09,25.0,25.690000534057617,24.049999237060547,24.62999916,956400
2010-11-10,24.479999542236328,29.96999931335449,24.049999237060547,29.36000061035156,3060500
2010-11-11,28.600000381469727,29.100000381469727,27.32999992370605,28.040000915527344,1945300
2010-11-12,28.25,30.5,28.06999969482422,29.84000015258789,2729100
2010-11-15,30.21999931335449,32.939998626708984,30.21999931335449,30.799999237060547,2622900
2010-11-16,31.0,31.399999618530277,28.420000076293945,29.670000076293945,1347600
2010-11-17,30.200000762939453,30.75,28.61000061035156,29.489999771118164,750000
2010-11-18,30.670000076293945,30.739999771118164,28.920000076293945,29.88999938964844,956100
2010-11-19,30.15999984741211,31.37000084,29.700000762939453,30.989999771118164,1150500
2010-11-22,31.56999969482422,33.45000076293945,31.5,33.400001525878906,1529700
2010-11-23,33.290000915527344,35.68000030517578,32.189998626708984,34.56999969482422,1577800
2010-11-24,35.27000045776367,35.970001220703125,34.33000183105469,35.470001220703125,1425000
2010-11-26,35.599998474121094,36.0,34.75,35.31999969482422,350600
2010-11-29,35.40999984741211,35.95000076293945,33.33000183105469,34.33000183105469,1145600
2010-11-30,33.74000168,35.33000183105469,33.40999984741211,35.33000183105469,2222600
2010-12-01,35.869998931884766,36.41999816894531,33.45000076293945,34.349998474121094,1299200
2010-12-02,34.00999832,34.29999923706055,31.200000762939453,32.349998474121094,2007000
2010-12-03,32.00999832,32.25,30.87000084,31.489999771118164,1160100
2010-12-06,31.350000381469727,31.450000762939453,29.559999465942383,30.309999465942383,1274400
2010-12-07,30.489999771118164,32.400001525878906,30.049999237060547,31.559999465942383,1311300
2010-12-08,32.47999954223633,32.49000168,31.520000457763672,32.369998931884766,660000
2010-12-09,32.50999832,32.720001220703125,31.649999618530277,32.04999923706055,406000
2010-12-10,32.04999923706055,32.91999816894531,31.12999916,31.520000457763672,429400
2010-12-13,31.63999938964844,31.770000457763672,30.399999618530277,30.549999237060547,410400
2010-12-14,30.290000915527344,30.38999938964844,27.76000022888184,28.530000686645508,1765700
2010-12-15,28.670000076293945,29.96999931335449,28.530000686645508,29.600000381469727,742900
2010-12-16,30.0,30.90999984741211,29.649999618530277,30.809999465942383,790100
2010-12-17,31.34000015258789,31.540000915527344,30.709999084472656,31.36000061035156,813000
2010-12-20,31.63999938964844,32.189998626708984,31.26000022888184,31.700000762939453,523400
2010-12-21,31.799999237060547,32.689998626708984,31.709999084472656,32.25999832,777700
2010-12-22,32.25,32.86000061035156,31.700000762939453,32.630001068115234,833300
2010-12-23,31.26000022888184,32.47999954223633,29.920000076293945,30.09000015258789,1552600
2010-12-27,28.020000457763672,28.57999992370605,25.059999465942383,25.549999237060547,9301900
2010-12-28,25.850000381469727,26.75,25.0,26.40999984741211,4056300
2010-12-29,27.030000686645508,28.01000022888184,26.5,27.729999542236328,3319200
2010-12-30,27.700000762939453,27.899999618530277,26.37999916,26.5,2041100
2010-12-31,26.56999969482422,27.25,26.5,26.62999916,1417900
2011-01-03,26.84000015258789,27.0,25.899999618530277,26.62000084,1283000
2011-01-04,26.65999984741211,26.950000762939453,26.020000457763672,26.670000076293945,1187400
2011-01-05,26.479999542236328,26.899999618530277,26.190000534057617,26.82999992370605,1446700
2011-01-06,26.82999992370605,28.0,26.809999465942383,27.87999916,2061200
2011-01-07,28.0,28.57999992370605,27.899999618530277,28.239999771118164,2247900
2011-01-10,28.170000076293945,28.68000030517578,28.049999237060547,28.450000762939453,1342700
2011-01-11,28.59000015258789,28.709999084472656,26.920000076293945,26.959999084472656,1710200
2011-01-12,27.01000022888184,27.399999618530277,26.520000457763672,26.959999084472656,964400
2011-01-13,26.959999084472656,26.96999931335449,26.15999984741211,26.21999931335449,723600
2011-01-14,26.149999618530277,26.57999992370605,25.61000061035156,25.75,1192000
2011-01-18,25.479999542236328,25.63999938964844,24.75,25.63999938964844,1621700
2011-01-19,25.270000457763672,25.46999931335449,23.75,24.030000686645508,2371500
2011-01-20,24.030000686645508,24.450000762939453,22.37000084,22.62000084,2279900
2011-01-21,23.12000084,23.59000015258789,22.709999084472656,23.040000915527344,1217000
2011-01-24,23.530000686645508,24.809999465942383,23.229999542236328,24.489999771118164,1645100
2011-01-25,24.649999618530277,24.88999938964844,24.020000457763672,24.68000030517578,1271500
2011-01-26,24.709999084472656,24.87999916,24.100000381469727,24.75,1079900
2011-01-27,24.739999771118164,25.07999992370605,24.530000686645508,24.920000076293945,895700
2011-01-28,24.87999916,24.87999916,23.75,24.01000022888184,1048400
2011-01-31,24.049999237060547,24.12000084,23.5,24.100000381469727,830300
2011-02-01,24.309999465942383,24.729999542236328,23.540000915527344,23.90999984741211,707800
2011-02-02,24.15999984741211,24.18000030517578,23.670000076293945,23.940000534057617,569500
2011-02-03,23.81999969482422,23.899999618530277,23.149999618530277,23.62999916,512000
2011-02-04,23.440000534057617,23.670000076293945,23.21999931335449,23.459999084472656,544000
2011-02-07,23.26000022888184,23.26000022888184,22.87999916,23.06999969482422,895100
2011-02-08,23.780000686645508,25.25,23.0,24.489999771118164,3504900
2011-02-09,24.12999916,24.18000030517578,22.790000915527344,23.209999084472656,2635600
2011-02-10,23.26000022888184,23.63999938964844,22.809999465942383,23.21999931335449,836100
2011-02-11,23.25,23.75,22.940000534057617,23.25,634500
2011-02-14,23.63999938964844,24.13999938964844,23.049999237060547,23.07999992370605,1283100
2011-02-15,23.01000022888184,23.170000076293945,22.559999465942383,22.84000015258789,953700
2011-02-16,23.100000381469727,24.96999931335449,23.06999969482422,24.729999542236328,4115100
2011-02-17,24.62999916,25.489999771118164,23.549999237060547,23.600000381469727,2618400
2011-02-18,23.32999992370605,23.489999771118164,22.959999084472656,23.18000030517578,2370700
2011-02-22,22.87999916,23.0,21.780000686645508,21.87000084,2064600
2011-02-23,22.18000030517578,22.5,21.11000061035156,21.82999992370605,1605600
2011-02-24,21.780000686645508,22.57999992370605,21.5,22.530000686645508,1055300
2011-02-25,22.809999465942383,23.850000381469727,22.690000534057617,23.61000061035156,1346300
2011-02-28,23.739999771118164,24.100000381469727,23.5,23.88999938964844,1051200
2011-03-01,24.049999237060547,24.31999969482422,23.700000762939453,23.940000534057617,1106400
2011-03-02,23.81999969482422,24.280000686645508,23.729999542236328,24.020000457763672,663300
2011-03-03,24.479999542236328,24.790000915527344,24.059999465942383,24.36000061035156,640200
2011-03-04,24.479999542236328,24.989999771118164,23.780000686645508,24.950000762939453,1580100
2011-03-07,24.93000030517578,25.399999618530277,24.700000762939453,24.940000534057617,2033600
2011-03-08,24.600000381469727,24.959999084472656,24.0,24.65999984741211,1399900
2011-03-09,24.65999984741211,24.989999771118164,24.270000457763672,24.71999931335449,924800
2011-03-10,24.440000534057617,24.489999771118164,23.729999542236328,24.01000022888184,1017000
2011-03-11,23.850000381469727,24.25,23.530000686645508,24.06999969482422,930800
2011-03-14,23.81999969482422,24.0,23.200000762939453,23.25,1166000
2011-03-15,22.200000762939453,22.959999084472656,21.799999237060547,22.950000762939453,1318800
2011-03-16,22.86000061035156,23.25,22.690000534057617,22.81999969482422,1169700
2011-03-17,23.239999771118164,23.43000030517578,22.63999938964844,22.809999465942383,922600
2011-03-18,23.190000534057617,23.190000534057617,22.51000022888184,22.959999084472656,687900
2011-03-21,23.049999237060547,23.049999237060547,22.540000915527344,22.729999542236328,411700
2011-03-22,22.729999542236328,22.86000061035156,22.0,22.190000534057617,582900
2011-03-23,22.11000061035156,22.270000457763672,21.770000457763672,22.209999084472656,422800
2011-03-24,22.13999938964844,22.37999916,21.979999542236328,22.32999992370605,462200
2011-03-25,22.43000030517578,23.0,22.399999618530277,22.75,568000
2011-03-28,22.700000762939453,23.540000915527344,22.549999237060547,23.25,1058100
2011-03-29,23.299999237060547,24.0,23.209999084472656,23.920000076293945,755400
2011-03-30,24.11000061035156,24.489999771118164,23.01000022888184,23.709999084472656,1223300
2011-03-31,26.549999237060547,28.709999084472656,26.5,27.75,11517800
2011-04-01,27.450000762939453,28.18000030517578,26.56999969482422,26.65999984741211,2864800
2011-04-04,26.82999992370605,27.0,25.229999542236328,25.82999992370605,2609300
2011-04-05,25.899999618530277,27.0,25.690000534057617,26.700000762939453,3180900
2011-04-06,26.989999771118164,27.01000022888184,25.799999237060547,26.489999771118164,1288300
2011-04-07,26.850000381469727,27.940000534057617,26.450000762939453,27.239999771118164,2810300
2011-04-08,27.57999992370605,27.600000381469727,26.36000061035156,26.489999771118164,1946400
2011-04-11,26.46999931335449,26.530000686645508,25.020000457763672,25.270000457763672,1369400
2011-04-12,25.07999992370605,25.209999084472656,24.299999237060547,24.649999618530277,1357400
2011-04-13,25.12999916,25.690000534057617,24.809999465942383,24.93000030517578,1211500
2011-04-14,24.87000084,25.280000686645508,24.200000762939453,25.13999938964844,983400
2011-04-15,25.649999618530277,26.18000030517578,25.40999984741211,25.57999992370605,943500
2011-04-18,25.12999916,25.62000084,24.36000061035156,25.030000686645508,1033900
2011-04-19,25.26000022888184,25.26000022888184,24.649999618530277,25.15999984741211,548700
2011-04-20,25.700000762939453,26.09000015258789,25.299999237060547,25.75,837200
2011-04-21,25.850000381469727,26.979999542236328,25.59000015258789,26.739999771118164,1386100
2011-04-25,26.700000762939453,26.729999542236328,25.96999931335449,26.38999938964844,800900
2011-04-26,26.65999984741211,27.25,26.309999465942383,26.93000030517578,1400000
2011-04-27,26.93000030517578,27.36000061035156,26.62999916,27.07999992370605,996900
2011-04-28,27.06999969482422,27.690000534057617,26.71999931335449,27.65999984741211,1600000
2011-04-29,27.690000534057617,27.87000084,27.420000076293945,27.600000381469727,726000
2011-05-02,27.600000381469727,27.799999237060547,27.059999465942383,27.450000762939453,784600
2011-05-03,27.37999916,27.38999938964844,26.5,26.87000084,913900
2011-05-04,26.780000686645508,27.0,25.75,26.690000534057617,1044500
2011-05-05,27.200000762939453,27.440000534057617,26.170000076293945,26.440000534057617,1218500
2011-05-06,26.899999618530277,27.700000762939453,26.62000084,27.12000084,981700
2011-05-09,27.0,28.0,26.850000381469727,27.90999984741211,916400
2011-05-10,28.239999771118164,28.950000762939453,27.90999984741211,28.32999992370605,1535300
2011-05-11,28.200000762939453,28.299999237060547,26.920000076293945,27.06999969482422,962500
2011-05-12,27.06999969482422,27.739999771118164,26.649999618530277,27.670000076293945,628000
2011-05-13,28.0,28.190000534057617,27.299999237060547,27.549999237060547,661500
2011-05-16,27.989999771118164,27.989999771118164,26.549999237060547,26.600000381469727,755700
2011-05-17,27.0,27.0,25.71999931335449,25.959999084472656,1234200
2011-05-18,26.100000381469727,26.46999931335449,25.520000457763672,26.350000381469727,729500
2011-05-19,27.030000686645508,28.440000534057617,26.600000381469727,28.200000762939453,2655100
2011-05-20,28.26000022888184,28.280000686645508,27.350000381469727,27.96999931335449,842500
2011-05-23,27.62000084,27.62000084,26.62000084,26.81999969482422,863600
2011-05-24,27.020000457763672,27.5,26.600000381469727,26.71999931335449,613700
2011-05-25,26.899999618530277,29.01000022888184,26.170000076293945,28.979999542236328,4693100
2011-05-26,28.81999969482422,29.76000022888184,28.100000381469727,29.479999542236328,3336900
2011-05-27,29.540000915527344,29.670000076293945,28.81999969482422,29.549999237060547,1687100
2011-05-31,29.690000534057617,30.280000686645508,29.549999237060547,30.13999938964844,3290500
2011-06-01,30.0,30.100000381469727,28.37999916,28.520000457763672,1529900
2011-06-02,28.520000457763672,29.31999969482422,28.51000022888184,28.76000022888184,986300
2011-06-03,29.950000762939453,31.5,29.5,30.12999916,6209200
2011-06-06,30.100000381469727,30.12999916,28.26000022888184,28.700000762939453,2331100
2011-06-07,28.940000534057617,29.38999938964844,28.26000022888184,28.37000084,1222100
2011-06-08,28.440000534057617,28.600000381469727,27.020000457763672,27.12000084,1695900
2011-06-09,27.43000030517578,28.100000381469727,27.100000381469727,27.62000084,1603200
2011-06-10,27.520000457763672,28.299999237060547,27.350000381469727,27.86000061035156,1566600
2011-06-13,28.06999969482422,28.87999916,27.87999916,28.43000030517578,1713400
2011-06-14,28.540000915527344,29.700000762939453,28.520000457763672,28.600000381469727,1573400
2011-06-15,28.440000534057617,28.450000762939453,27.06999969482422,27.31999969482422,1345000
2011-06-16,27.670000076293945,28.0,25.739999771118164,26.5,1842200
2011-06-17,26.87000084,27.700000762939453,26.13999938964844,26.5,1714000
2011-06-20,26.290000915527344,26.459999084472656,25.5,26.01000022888184,1537800
2011-06-21,26.239999771118164,27.729999542236328,26.0,27.530000686645508,1496000
2011-06-22,27.37000084,28.25,27.100000381469727,27.209999084472656,1475600
2011-06-23,27.200000762939453,27.71999931335449,26.209999084472656,27.709999084472656,1170000
2011-06-24,27.63999938964844,27.96999931335449,27.26000022888184,27.56999969482422,3608500
2011-06-27,27.729999542236328,28.280000686645508,27.309999465942383,27.459999084472656,1809400
2011-06-28,27.790000915527344,28.25,27.670000076293945,28.11000061035156,889200
2011-06-29,28.5,29.09000015258789,28.06999969482422,28.290000915527344,1461800
2011-06-30,28.5,29.32999992370605,28.399999618530277,29.12999916,946700
2011-07-01,29.06999969482422,29.600000381469727,28.799999237060547,29.020000457763672,854900
2011-07-05,29.020000457763672,29.520000457763672,28.709999084472656,29.13999938964844,996000
2011-07-06,29.13999938964844,29.13999938964844,28.549999237060547,28.959999084472656,926900
2011-07-07,29.13999938964844,30.0,29.01000022888184,29.729999542236328,1327900
2011-07-08,29.88999938964844,29.88999938964844,28.59000015258789,28.809999465942383,1240600
2011-07-11,28.399999618530277,28.530000686645508,28.0,28.350000381469727,975800
2011-07-12,28.37000084,29.09000015258789,28.0,28.170000076293945,1045400
2011-07-13,28.43000030517578,29.030000686645508,27.899999618530277,28.63999938964844,1066000
2011-07-14,28.530000686645508,28.959999084472656,27.25,27.61000061035156,1159000
2011-07-15,27.790000915527344,27.82999992370605,27.399999618530277,27.57999992370605,709000
2011-07-18,27.34000015258789,27.450000762939453,26.62999916,27.229999542236328,851900
2011-07-19,27.57999992370605,28.11000061035156,27.540000915527344,27.88999938964844,1026100
2011-07-20,28.0,30.440000534057617,27.799999237060547,28.690000534057617,3048300
2011-07-21,28.90999984741211,29.15999984741211,28.100000381469727,28.700000762939453,1011500
2011-07-22,28.700000762939453,29.540000915527344,28.549999237060547,29.290000915527344,583500
2011-07-25,29.01000022888184,29.25,28.440000534057617,28.489999771118164,673300
2011-07-26,28.309999465942383,28.770000457763672,27.96999931335449,28.0,760600
2011-07-27,28.5,28.5,27.51000022888184,27.63999938964844,958500
2011-07-28,27.600000381469727,28.549999237060547,27.540000915527344,28.170000076293945,938700
2011-07-29,27.799999237060547,28.399999618530277,27.5,28.170000076293945,948200
2011-08-01,28.670000076293945,28.979999542236328,28.209999084472656,28.770000457763672,1164900
2011-08-02,28.690000534057617,29.200000762939453,27.270000457763672,27.34000015258789,1549400
2011-08-03,27.5,27.82999992370605,26.34000015258789,27.200000762939453,1794500
2011-08-04,26.51000022888184,26.88999938964844,24.670000076293945,24.75,3064500
2011-08-05,24.989999771118164,25.37999916,22.82999992370605,24.239999771118164,1964400
2011-08-08,23.100000381469727,24.440000534057617,23.100000381469727,23.63999938964844,2608500
2011-08-09,24.149999618530277,25.450000762939453,23.700000762939453,25.059999465942383,1333400
2011-08-10,25.440000534057617,25.440000534057617,23.62999916,23.81999969482422,1564200
2011-08-11,24.040000915527344,25.75,24.0,25.299999237060547,836500
2011-08-12,25.600000381469727,27.13999938964844,25.36000061035156,26.309999465942383,1009100
2011-08-15,26.62000084,26.75,25.93000030517578,26.229999542236328,738600
2011-08-16,26.12999916,26.540000915527344,25.82999992370605,26.100000381469727,537700
2011-08-17,26.38999938964844,26.649999618530277,25.51000022888184,25.82999992370605,643700
2011-08-18,25.0,25.149999618530277,23.46999931335449,24.26000022888184,1056600
2011-08-19,23.86000061035156,24.21999931335449,22.0,22.299999237060547,1375300
2011-08-22,23.11000061035156,23.799999237060547,21.68000030517578,21.950000762939453,986100
2011-08-23,21.93000030517578,23.11000061035156,21.5,22.959999084472656,869000
2011-08-24,23.100000381469727,23.93000030517578,22.82999992370605,23.87000084,684300
2011-08-25,23.87000084,23.87000084,22.899999618530277,23.11000061035156,679800
2011-08-26,22.709999084472656,23.950000762939453,22.06999969482422,23.729999542236328,761800
2011-08-29,24.21999931335449,24.850000381469727,24.020000457763672,24.709999084472656,803400
2011-08-30,24.5,24.770000457763672,24.09000015258789,24.62999916,366200
2011-08-31,24.799999237060547,25.5,24.280000686645508,24.739999771118164,823800
2011-09-01,24.65999984741211,24.87000084,23.84000015258789,24.0,848100
2011-09-02,23.65999984741211,23.989999771118164,22.68000030517578,23.06999969482422,769900
2011-09-06,22.5,23.200000762939453,22.290000915527344,22.940000534057617,809800
2011-09-07,23.38999938964844,24.0,23.280000686645508,23.84000015258789,459200
2011-09-08,23.57999992370605,24.030000686645508,23.280000686645508,23.61000061035156,505700
2011-09-09,23.37000084,23.56999969482422,22.549999237060547,22.96999931335449,669300
2011-09-12,22.5,23.309999465942383,22.450000762939453,22.87999916,566600
2011-09-13,23.01000022888184,24.100000381469727,22.75,24.07999992370605,726500
2011-09-14,24.25,24.84000015258789,23.790000915527344,24.34000015258789,830800
2011-09-15,24.57999992370605,24.93000030517578,24.32999992370605,24.81999969482422,562600
2011-09-16,24.780000686645508,25.84000015258789,24.489999771118164,25.799999237060547,1417100
2011-09-19,24.950000762939453,25.809999465942383,23.81999969482422,25.770000457763672,1157400
2011-09-20,25.979999542236328,26.600000381469727,25.670000076293945,26.01000022888184,1180400
2011-09-21,25.950000762939453,26.950000762939453,25.700000762939453,25.850000381469727,987600
2011-09-22,25.63999938964844,26.11000061035156,24.87999916,25.62999916,775800
2011-09-23,25.489999771118164,26.62000084,25.350000381469727,26.37999916,1156400
2011-09-26,26.520000457763672,26.520000457763672,24.899999618530277,25.520000457763672,934800
2011-09-27,26.0,26.989999771118164,25.56999969482422,26.190000534057617,674500
2011-09-28,26.0,26.5,24.51000022888184,24.59000015258789,723300
2011-09-29,25.71999931335449,25.81999969482422,23.549999237060547,24.12000084,929600
2011-09-30,24.799999237060547,24.88999938964844,23.489999771118164,24.38999938964844,1336100
2011-10-03,24.950000762939453,25.0,23.25,23.729999542236328,1023200
2011-10-04,23.290000915527344,24.31999969482422,22.93000030517578,23.65999984741211,1200300
2011-10-05,24.030000686645508,25.84000015258789,23.350000381469727,25.37000084,1229500
2011-10-06,25.37000084,27.600000381469727,25.020000457763672,26.959999084472656,1769100
2011-10-07,26.979999542236328,27.600000381469727,26.049999237060547,26.989999771118164,1311600
2011-10-10,27.309999465942383,28.18000030517578,27.0,27.87999916,923500
2011-10-11,27.51000022888184,27.770000457763672,27.09000015258789,27.61000061035156,575700
2011-10-12,27.25,28.0,27.200000762939453,27.799999237060547,1123400
2011-10-13,27.62999916,28.46999931335449,27.440000534057617,27.940000534057617,1043500
2011-10-14,28.0,28.549999237060547,27.26000022888184,28.049999237060547,1400500
2011-10-17,27.86000061035156,28.0,27.26000022888184,27.420000076293945,754500
2011-10-18,27.299999237060547,28.43000030517578,26.709999084472656,28.34000015258789,999700
2011-10-19,28.020000457763672,28.059999465942383,27.299999237060547,27.56999969482422,792900
2011-10-20,27.440000534057617,27.46999931335449,27.0,27.34000015258789,999700
2011-10-21,27.399999618530277,28.299999237060547,27.01000022888184,28.030000686645508,1142600
2011-10-24,27.87000084,28.88999938964844,27.75,28.549999237060547,940600
2011-10-25,28.229999542236328,28.86000061035156,27.799999237060547,28.25,654400
2011-10-26,28.190000534057617,28.37000084,27.399999618530277,27.979999542236328,510500
2011-10-27,28.34000015258789,28.950000762939453,28.11000061035156,28.76000022888184,869400
2011-10-28,28.5,30.0,28.01000022888184,29.87000084,1264000
2011-10-31,29.5,29.51000022888184,28.75,29.37000084,1134000
2011-11-01,28.38999938964844,28.920000076293945,28.0,28.87999916,635200
2011-11-02,29.0,29.26000022888184,28.25,28.709999084472656,875300
2011-11-03,30.0,32.49000168,29.530000686645508,32.459999084472656,2509700
2011-11-04,31.459999084472656,32.400001525878906,30.51000022888184,32.310001373291016,3032900
2011-11-07,31.63999938964844,32.0,30.75,31.270000457763672,1266300
2011-11-08,31.37000084,32.0,30.71999931335449,31.84000015258789,1167900
2011-11-09,30.87000084,31.489999771118164,30.299999237060547,30.87999916,953700
2011-11-10,30.940000534057617,31.5,30.649999618530277,31.32999992370605,747300
2011-11-11,31.899999618530277,34.5,30.56999969482422,33.63999938964844,3868300
